Day,Price,Action Output,Action,Reward,Inventory,Initial Cash,Current Cash,Inventory Worth,Net Worth,Total Profit,Investment,HOLD,BUY,SELL,ALL,HOLD R,BUY R,SELL R
115,66.05999755859375,0,HOLD,4.5397868702434395e-05,"[53.867332458496094, 53.72066879272461, 59.04399871826172, 63.327999114990234]",10000,9843.141328811646,264.239990234375,10107.38131904602,73.10132789611816,1.073813190460205,85,15,11,111,0.7657657657657657,0.13513513513513514,0.0990990990990991
116,65.47533416748047,0,HOLD,4.5397868702434395e-05,"[53.867332458496094, 53.72066879272461, 59.04399871826172, 63.327999114990234]",10000,9843.141328811646,261.9013366699219,10105.042665481567,73.10132789611816,1.0504266548156738,86,15,11,112,0.7678571428571429,0.13392857142857142,0.09821428571428571
117,66.11933135986328,0,HOLD,4.5397868702434395e-05,"[53.867332458496094, 53.72066879272461, 59.04399871826172, 63.327999114990234]",10000,9843.141328811646,264.4773254394531,10107.618654251099,73.10132789611816,1.0761865425109862,87,15,11,113,0.7699115044247787,0.13274336283185842,0.09734513274336283
118,66.9306640625,2,SELL,0.9999978783866099,"[53.72066879272461, 59.04399871826172, 63.327999114990234]",10000,9910.071992874146,200.7919921875,10110.863985061646,86.16465950012207,1.108639850616455,87,15,12,114,0.7631578947368421,0.13157894736842105,0.10526315789473684
119,66.72666931152344,0,HOLD,4.5397868702434395e-05,"[53.72066879272461, 59.04399871826172, 63.327999114990234]",10000,9910.071992874146,200.1800079345703,10110.252000808716,86.16465950012207,1.1025200080871582,88,15,12,115,0.7652173913043478,0.13043478260869565,0.10434782608695652
120,66.28800201416016,0,HOLD,4.5397868702434395e-05,"[53.72066879272461, 59.04399871826172, 63.327999114990234]",10000,9910.071992874146,198.86400604248047,10108.935998916626,86.16465950012207,1.0893599891662598,89,15,12,116,0.7672413793103449,0.12931034482758622,0.10344827586206896
121,66.78533172607422,0,HOLD,4.5397868702434395e-05,"[53.72066879272461, 59.04399871826172, 63.327999114990234]",10000,9910.071992874146,200.35599517822266,10110.427988052368,86.16465950012207,1.1042798805236815,90,15,12,117,0.7692307692307693,0.1282051282051282,0.10256410256410256
122,64.0566635131836,0,HOLD,4.5397868702434395e-05,"[53.72066879272461, 59.04399871826172, 63.327999114990234]",10000,9910.071992874146,192.16999053955078,10102.241983413696,86.16465950012207,1.0224198341369628,91,15,12,118,0.7711864406779662,0.1271186440677966,0.1016949152542373
123,65.73200225830078,0,HOLD,4.5397868702434395e-05,"[53.72066879272461, 59.04399871826172, 63.327999114990234]",10000,9910.071992874146,197.19600677490234,10107.267999649048,86.16465950012207,1.0726799964904785,92,15,12,119,0.773109243697479,0.12605042016806722,0.10084033613445378
124,63.982666015625,1,BUY,0.5,"[53.72066879272461, 59.04399871826172, 63.327999114990234, 63.982666015625]",10000,9846.08932685852,255.9306640625,10102.01999092102,86.16465950012207,1.0201999092102052,92,16,12,120,0.7666666666666667,0.13333333333333333,0.1
125,67.29000091552734,0,HOLD,4.5397868702434395e-05,"[53.72066879272461, 59.04399871826172, 63.327999114990234, 63.982666015625]",10000,9846.08932685852,269.1600036621094,10115.24933052063,86.16465950012207,1.152493305206299,93,16,12,121,0.768595041322314,0.1322314049586777,0.09917355371900827
126,71.98733520507812,0,HOLD,4.5397868702434395e-05,"[53.72066879272461, 59.04399871826172, 63.327999114990234, 63.982666015625]",10000,9846.08932685852,287.9493408203125,10134.038667678833,86.16465950012207,1.3403866767883301,94,16,12,122,0.7704918032786885,0.13114754098360656,0.09836065573770492
127,74.64199829101562,0,HOLD,4.5397868702434395e-05,"[53.72066879272461, 59.04399871826172, 63.327999114990234, 63.982666015625]",10000,9846.08932685852,298.5679931640625,10144.657320022583,86.16465950012207,1.4465732002258302,95,16,12,123,0.7723577235772358,0.13008130081300814,0.0975609756097561
128,80.57733154296875,2,SELL,0.9999999999978308,"[59.04399871826172, 63.327999114990234, 63.982666015625]",10000,9926.66665840149,241.73199462890625,10168.398653030396,113.02132225036621,1.6839865303039552,95,16,13,124,0.7661290322580645,0.12903225806451613,0.10483870967741936
129,91.43866729736328,0,HOLD,4.5397868702434395e-05,"[59.04399871826172, 63.327999114990234, 63.982666015625]",10000,9926.66665840149,274.31600189208984,10200.98266029358,113.02132225036621,2.009826602935791,96,16,13,125,0.768,0.128,0.104
130,92.65733337402344,0,HOLD,4.5397868702434395e-05,"[59.04399871826172, 63.327999114990234, 63.982666015625]",10000,9926.66665840149,277.9720001220703,10204.63865852356,113.02132225036621,2.0463865852355956,97,16,13,126,0.7698412698412699,0.12698412698412698,0.10317460317460317
131,91.05867004394531,2,SELL,0.9999999999999876,"[63.327999114990234, 63.982666015625]",10000,10017.725328445435,182.11734008789062,10199.842668533325,145.0359935760498,1.998426685333252,97,16,14,127,0.7637795275590551,0.12598425196850394,0.11023622047244094
132,92.9520034790039,2,SELL,0.9999999999998637,[63.982666015625],10000,10110.677331924438,92.9520034790039,10203.629335403442,174.65999794006348,2.0362933540344237,97,16,15,128,0.7578125,0.125,0.1171875
133,102.97666931152344,0,HOLD,4.5397868702434395e-05,[63.982666015625],10000,10110.677331924438,102.97666931152344,10213.654001235962,174.65999794006348,2.136540012359619,98,16,15,129,0.7596899224806202,0.12403100775193798,0.11627906976744186
134,99.80400085449219,0,HOLD,4.5397868702434395e-05,[63.982666015625],10000,10110.677331924438,99.80400085449219,10210.48133277893,174.65999794006348,2.104813327789307,99,16,15,130,0.7615384615384615,0.12307692307692308,0.11538461538461539
135,101.12000274658203,0,HOLD,4.5397868702434395e-05,[63.982666015625],10000,10110.677331924438,101.12000274658203,10211.79733467102,174.65999794006348,2.117973346710205,100,16,15,131,0.7633587786259542,0.12213740458015267,0.11450381679389313
136,103.06732940673828,0,HOLD,4.5397868702434395e-05,[63.982666015625],10000,10110.677331924438,103.06732940673828,10213.744661331177,174.65999794006348,2.1374466133117673,101,16,15,132,0.7651515151515151,0.12121212121212122,0.11363636363636363
137,100.04266357421875,0,HOLD,4.5397868702434395e-05,[63.982666015625],10000,10110.677331924438,100.04266357421875,10210.719995498657,174.65999794006348,2.1071999549865725,102,16,15,133,0.7669172932330827,0.12030075187969924,0.11278195488721804
138,100.05599975585938,0,HOLD,4.5397868702434395e-05,[63.982666015625],10000,10110.677331924438,100.05599975585938,10210.733331680298,174.65999794006348,2.107333316802978,103,16,15,134,0.7686567164179104,0.11940298507462686,0.11194029850746269
139,109.53333282470703,0,HOLD,4.5397868702434395e-05,[63.982666015625],10000,10110.677331924438,109.53333282470703,10220.210664749146,174.65999794006348,2.2021066474914552,104,16,15,135,0.7703703703703704,0.11851851851851852,0.1111111111111111
140,104.55733489990234,0,HOLD,4.5397868702434395e-05,[63.982666015625],10000,10110.677331924438,104.55733489990234,10215.23466682434,174.65999794006348,2.1523466682434083,105,16,15,136,0.7720588235294118,0.11764705882352941,0.11029411764705882
141,106.15533447265625,0,HOLD,4.5397868702434395e-05,[63.982666015625],10000,10110.677331924438,106.15533447265625,10216.832666397095,174.65999794006348,2.168326663970947,106,16,15,137,0.7737226277372263,0.11678832116788321,0.10948905109489052
142,100.87133026123047,2,SELL,1.0,[],10000,10211.548662185669,0.0,10211.548662185669,211.54866218566895,2.1154866218566895,106,16,16,138,0.7681159420289855,0.11594202898550725,0.11594202898550725
143,94.46666717529297,0,HOLD,4.5397868702434395e-05,[],10000,10211.548662185669,0.0,10211.548662185669,211.54866218566895,2.1154866218566895,107,16,16,139,0.7697841726618705,0.11510791366906475,0.11510791366906475
144,102.63999938964844,0,HOLD,4.5397868702434395e-05,[],10000,10211.548662185669,0.0,10211.548662185669,211.54866218566895,2.1154866218566895,108,16,16,140,0.7714285714285715,0.11428571428571428,0.11428571428571428
145,98.43267059326172,0,HOLD,4.5397868702434395e-05,[],10000,10211.548662185669,0.0,10211.548662185669,211.54866218566895,2.1154866218566895,109,16,16,141,0.7730496453900709,0.11347517730496454,0.11347517730496454
146,99.94066619873047,0,HOLD,0.5,[],10000,10211.548662185669,0.0,10211.548662185669,211.54866218566895,2.1154866218566895,109,16,16,141,0.7730496453900709,0.11347517730496454,0.11347517730496454
147,99.16600036621094,0,HOLD,4.5397868702434395e-05,[],10000,10211.548662185669,0.0,10211.548662185669,211.54866218566895,2.1154866218566895,110,16,16,142,0.7746478873239436,0.11267605633802817,0.11267605633802817
148,95.38400268554688,0,HOLD,0.5,[],10000,10211.548662185669,0.0,10211.548662185669,211.54866218566895,2.1154866218566895,110,16,16,142,0.7746478873239436,0.11267605633802817,0.11267605633802817
149,99.0,1,BUY,0.5,[99.0],10000,10112.548662185669,99.0,10211.548662185669,211.54866218566895,2.1154866218566895,110,17,16,143,0.7692307692307693,0.11888111888111888,0.11188811188811189
150,99.13333129882812,0,HOLD,4.5397868702434395e-05,[99.0],10000,10112.548662185669,99.13333129882812,10211.681993484497,211.54866218566895,2.1168199348449708,111,17,16,144,0.7708333333333334,0.11805555555555555,0.1111111111111111
151,99.00133514404297,0,HOLD,4.5397868702434395e-05,[99.0],10000,10112.548662185669,99.00133514404297,10211.549997329712,211.54866218566895,2.115499973297119,112,17,16,145,0.7724137931034483,0.11724137931034483,0.1103448275862069
152,99.30533599853516,0,HOLD,4.5397868702434395e-05,[99.0],10000,10112.548662185669,99.30533599853516,10211.853998184204,211.54866218566895,2.1185399818420407,113,17,16,146,0.773972602739726,0.11643835616438356,0.1095890410958904
153,96.84733581542969,0,HOLD,4.5397868702434395e-05,[99.0],10000,10112.548662185669,96.84733581542969,10209.395998001099,211.54866218566895,2.0939599800109865,114,17,16,147,0.7755102040816326,0.11564625850340136,0.10884353741496598
154,94.57133483886719,0,HOLD,4.5397868702434395e-05,[99.0],10000,10112.548662185669,94.57133483886719,10207.119997024536,211.54866218566895,2.0711999702453614,115,17,16,148,0.777027027027027,0.11486486486486487,0.10810810810810811
155,91.6259994506836,1,BUY,0.5,"[99.0, 91.6259994506836]",10000,10020.922662734985,183.2519989013672,10204.174661636353,211.54866218566895,2.0417466163635254,115,18,16,149,0.7718120805369127,0.12080536912751678,0.10738255033557047
156,103.65066528320312,1,BUY,0.5,"[99.0, 91.6259994506836, 103.65066528320312]",10000,9917.271997451782,310.9519958496094,10228.223993301392,211.54866218566895,2.282239933013916,115,19,16,150,0.7666666666666667,0.12666666666666668,0.10666666666666667
157,108.06666564941406,0,HOLD,4.5397868702434395e-05,"[99.0, 91.6259994506836, 103.65066528320312]",10000,9917.271997451782,324.1999969482422,10241.471994400024,211.54866218566895,2.414719944000244,116,19,16,151,0.7682119205298014,0.12582781456953643,0.10596026490066225
158,110.04733276367188,0,HOLD,4.5397868702434395e-05,"[99.0, 91.6259994506836, 103.65066528320312]",10000,9917.271997451782,330.1419982910156,10247.413995742798,211.54866218566895,2.4741399574279783,117,19,16,152,0.7697368421052632,0.125,0.10526315789473684
159,122.3759994506836,0,HOLD,4.5397868702434395e-05,"[99.0, 91.6259994506836, 103.65066528320312]",10000,9917.271997451782,367.1279983520508,10284.399995803833,211.54866218566895,2.84399995803833,118,19,16,153,0.7712418300653595,0.12418300653594772,0.10457516339869281
160,125.80599975585938,0,HOLD,4.5397868702434395e-05,"[99.0, 91.6259994506836, 103.65066528320312]",10000,9917.271997451782,377.4179992675781,10294.68999671936,211.54866218566895,2.9468999671936036,119,19,16,154,0.7727272727272727,0.12337662337662338,0.1038961038961039
161,125.23533630371094,0,HOLD,4.5397868702434395e-05,"[99.0, 91.6259994506836, 103.65066528320312]",10000,9917.271997451782,375.7060089111328,10292.978006362915,211.54866218566895,2.9297800636291504,120,19,16,155,0.7741935483870968,0.12258064516129032,0.1032258064516129
162,133.45533752441406,0,HOLD,4.5397868702434395e-05,"[99.0, 91.6259994506836, 103.65066528320312]",10000,9917.271997451782,400.3660125732422,10317.638010025024,211.54866218566895,3.1763801002502445,121,19,16,156,0.7756410256410257,0.12179487179487179,0.10256410256410256
163,136.6653289794922,2,SELL,1.0,"[91.6259994506836, 103.65066528320312]",10000,10053.937326431274,273.3306579589844,10327.267984390259,249.21399116516113,3.272679843902588,121,19,17,157,0.7707006369426752,0.12101910828025478,0.10828025477707007
164,134.27999877929688,0,HOLD,4.5397868702434395e-05,"[91.6259994506836, 103.65066528320312]",10000,10053.937326431274,268.55999755859375,10322.497323989868,249.21399116516113,3.2249732398986817,122,19,17,158,0.7721518987341772,0.12025316455696203,0.10759493670886076
165,134.8893280029297,0,HOLD,4.5397868702434395e-05,"[91.6259994506836, 103.65066528320312]",10000,10053.937326431274,269.7786560058594,10323.715982437134,249.21399116516113,3.2371598243713375,123,19,17,159,0.7735849056603774,0.11949685534591195,0.1069182389937107
166,143.54466247558594,0,HOLD,4.5397868702434395e-05,"[91.6259994506836, 103.65066528320312]",10000,10053.937326431274,287.0893249511719,10341.026651382446,249.21399116516113,3.410266513824463,124,19,17,160,0.775,0.11875,0.10625
167,149.25,0,HOLD,4.5397868702434395e-05,"[91.6259994506836, 103.65066528320312]",10000,10053.937326431274,298.5,10352.437326431274,249.21399116516113,3.524373264312744,125,19,17,161,0.7763975155279503,0.11801242236024845,0.10559006211180125
168,147.55999755859375,0,HOLD,4.5397868702434395e-05,"[91.6259994506836, 103.65066528320312]",10000,10053.937326431274,295.1199951171875,10349.057321548462,249.21399116516113,3.4905732154846194,126,19,17,162,0.7777777777777778,0.11728395061728394,0.10493827160493827
169,166.10667419433594,2,SELL,1.0,[103.65066528320312],10000,10220.04400062561,166.10667419433594,10386.150674819946,323.6946659088135,3.8615067481994627,126,19,18,163,0.7730061349693251,0.1165644171779141,0.11042944785276074
170,158.35000610351562,0,HOLD,4.5397868702434395e-05,[103.65066528320312],10000,10220.04400062561,158.35000610351562,10378.394006729126,323.6946659088135,3.7839400672912595,127,19,18,164,0.774390243902439,0.11585365853658537,0.10975609756097561
171,149.1233367919922,0,HOLD,4.5397868702434395e-05,[103.65066528320312],10000,10220.04400062561,149.1233367919922,10369.167337417603,323.6946659088135,3.691673374176025,128,19,18,165,0.7757575757575758,0.11515151515151516,0.10909090909090909
172,135.6666717529297,0,HOLD,4.5397868702434395e-05,[103.65066528320312],10000,10220.04400062561,135.6666717529297,10355.71067237854,323.6946659088135,3.5571067237854006,129,19,18,166,0.7771084337349398,0.1144578313253012,0.10843373493975904
173,139.44000244140625,0,HOLD,4.5397868702434395e-05,[103.65066528320312],10000,10220.04400062561,139.44000244140625,10359.484003067017,323.6946659088135,3.5948400306701664,130,19,18,167,0.7784431137724551,0.11377245508982035,0.10778443113772455
174,110.06999969482422,0,HOLD,4.5397868702434395e-05,[103.65066528320312],10000,10220.04400062561,110.06999969482422,10330.114000320435,323.6946659088135,3.3011400032043454,131,19,18,168,0.7797619047619048,0.1130952380952381,0.10714285714285714
175,122.09333038330078,1,BUY,0.5,"[103.65066528320312, 122.09333038330078]",10000,10097.95067024231,244.18666076660156,10342.137331008911,323.6946659088135,3.4213733100891113,131,20,18,169,0.7751479289940828,0.11834319526627218,0.10650887573964497
176,123.77999877929688,0,HOLD,4.5397868702434395e-05,"[103.65066528320312, 122.09333038330078]",10000,10097.95067024231,247.55999755859375,10345.510667800903,323.6946659088135,3.455106678009033,132,20,18,170,0.7764705882352941,0.11764705882352941,0.10588235294117647
177,124.23999786376953,0,HOLD,4.5397868702434395e-05,"[103.65066528320312, 122.09333038330078]",10000,10097.95067024231,248.47999572753906,10346.430665969849,323.6946659088135,3.4643066596984866,133,20,18,171,0.7777777777777778,0.11695906432748537,0.10526315789473684
178,139.8733367919922,2,SELL,0.9999999999999998,[122.09333038330078],10000,10237.824007034302,139.8733367919922,10377.697343826294,359.91733741760254,3.776973438262939,133,20,19,172,0.7732558139534884,0.11627906976744186,0.11046511627906977
179,149.9199981689453,0,HOLD,4.5397868702434395e-05,[122.09333038330078],10000,10237.824007034302,149.9199981689453,10387.744005203247,359.91733741760254,3.8774400520324708,134,20,19,173,0.7745664739884393,0.11560693641618497,0.10982658959537572
180,147.25332641601562,0,HOLD,4.5397868702434395e-05,[122.09333038330078],10000,10237.824007034302,147.25332641601562,10385.077333450317,359.91733741760254,3.8507733345031743,135,20,19,174,0.7758620689655172,0.11494252873563218,0.10919540229885058
181,141.14332580566406,2,SELL,0.9999999946704308,[],10000,10378.967332839966,0.0,10378.967332839966,378.9673328399658,3.7896733283996586,135,20,20,175,0.7714285714285715,0.11428571428571428,0.11428571428571428
182,147.38333129882812,0,HOLD,4.5397868702434395e-05,[],10000,10378.967332839966,0.0,10378.967332839966,378.9673328399658,3.7896733283996586,136,20,20,176,0.7727272727272727,0.11363636363636363,0.11363636363636363
183,149.79666137695312,1,BUY,0.5,[149.79666137695312],10000,10229.170671463013,149.79666137695312,10378.967332839966,378.9673328399658,3.7896733283996586,136,21,20,177,0.768361581920904,0.11864406779661017,0.11299435028248588
184,141.41000366210938,0,HOLD,4.5397868702434395e-05,[149.79666137695312],10000,10229.170671463013,141.41000366210938,10370.580675125122,378.9673328399658,3.7058067512512207,137,21,20,178,0.7696629213483146,0.11797752808988764,0.11235955056179775
185,126.78666687011719,0,HOLD,4.5397868702434395e-05,[149.79666137695312],10000,10229.170671463013,126.78666687011719,10355.95733833313,378.9673328399658,3.5595733833312986,138,21,20,179,0.770949720670391,0.11731843575418995,0.11173184357541899
186,129.26333618164062,0,HOLD,4.5397868702434395e-05,[149.79666137695312],10000,10229.170671463013,129.26333618164062,10358.434007644653,378.9673328399658,3.5843400764465327,139,21,20,180,0.7722222222222223,0.11666666666666667,0.1111111111111111
187,135.77999877929688,0,HOLD,4.5397868702434395e-05,[149.79666137695312],10000,10229.170671463013,135.77999877929688,10364.95067024231,378.9673328399658,3.649506702423096,140,21,20,181,0.7734806629834254,0.11602209944751381,0.11049723756906077
188,140.39999389648438,1,BUY,0.5,"[149.79666137695312, 140.39999389648438]",10000,10088.770677566528,280.79998779296875,10369.570665359497,378.9673328399658,3.6957066535949705,140,22,20,182,0.7692307692307693,0.12087912087912088,0.10989010989010989
189,139.69000244140625,0,HOLD,4.5397868702434395e-05,"[149.79666137695312, 140.39999389648438]",10000,10088.770677566528,279.3800048828125,10368.15068244934,378.9673328399658,3.681506824493408,141,22,20,183,0.7704918032786885,0.12021857923497267,0.1092896174863388
190,143.00332641601562,1,BUY,0.5,"[149.79666137695312, 140.39999389648438, 143.00332641601562]",10000,9945.767351150513,429.0099792480469,10374.77733039856,378.9673328399658,3.747773303985596,141,23,20,184,0.7663043478260869,0.125,0.10869565217391304
191,149.3866729736328,0,HOLD,4.5397868702434395e-05,"[149.79666137695312, 140.39999389648438, 143.00332641601562]",10000,9945.767351150513,448.16001892089844,10393.927370071411,378.9673328399658,3.939273700714111,142,23,20,185,0.7675675675675676,0.12432432432432433,0.10810810810810811
192,138.3633270263672,0,HOLD,4.5397868702434395e-05,"[149.79666137695312, 140.39999389648438, 143.00332641601562]",10000,9945.767351150513,415.08998107910156,10360.857332229614,378.9673328399658,3.608573322296143,143,23,20,186,0.7688172043010753,0.12365591397849462,0.10752688172043011
193,141.89332580566406,0,HOLD,4.5397868702434395e-05,"[149.79666137695312, 140.39999389648438, 143.00332641601562]",10000,9945.767351150513,425.6799774169922,10371.447328567505,378.9673328399658,3.714473285675049,144,23,20,187,0.7700534759358288,0.12299465240641712,0.10695187165775401
194,137.9933319091797,2,SELL,7.479557336370036e-06,"[140.39999389648438, 143.00332641601562]",10000,10083.760683059692,275.9866638183594,10359.747346878052,367.1640033721924,3.5974734687805174,144,23,21,188,0.7659574468085106,0.12234042553191489,0.11170212765957446
195,141.76666259765625,0,HOLD,4.5397868702434395e-05,"[140.39999389648438, 143.00332641601562]",10000,10083.760683059692,283.5333251953125,10367.294008255005,367.1640033721924,3.672940082550049,145,23,21,189,0.7671957671957672,0.12169312169312169,0.1111111111111111
196,141.97332763671875,1,BUY,0.5,"[140.39999389648438, 143.00332641601562, 141.97332763671875]",10000,9941.787355422974,425.91998291015625,10367.70733833313,367.1640033721924,3.6770733833312987,145,24,21,190,0.7631578947368421,0.12631578947368421,0.11052631578947368
197,144.6666717529297,0,HOLD,4.5397868702434395e-05,"[140.39999389648438, 143.00332641601562, 141.97332763671875]",10000,9941.787355422974,434.00001525878906,10375.787370681763,367.1640033721924,3.757873706817627,146,24,21,191,0.7643979057591623,0.1256544502617801,0.1099476439790576
198,147.43333435058594,0,HOLD,4.5397868702434395e-05,"[140.39999389648438, 143.00332641601562, 141.97332763671875]",10000,9941.787355422974,442.3000030517578,10384.087358474731,367.1640033721924,3.8408735847473148,147,24,21,192,0.765625,0.125,0.109375
199,148.88333129882812,0,HOLD,4.5397868702434395e-05,"[140.39999389648438, 143.00332641601562, 141.97332763671875]",10000,9941.787355422974,446.6499938964844,10388.437349319458,367.1640033721924,3.8843734931945804,148,24,21,193,0.7668393782383419,0.12435233160621761,0.10880829015544041
200,153.76666259765625,0,HOLD,4.5397868702434395e-05,"[140.39999389648438, 143.00332641601562, 141.97332763671875]",10000,9941.787355422974,461.29998779296875,10403.087343215942,367.1640033721924,4.0308734321594235,149,24,21,194,0.7680412371134021,0.12371134020618557,0.10824742268041238
201,149.6266632080078,0,HOLD,4.5397868702434395e-05,"[140.39999389648438, 143.00332641601562, 141.97332763671875]",10000,9941.787355422974,448.87998962402344,10390.667345046997,367.1640033721924,3.9066734504699703,150,24,21,195,0.7692307692307693,0.12307692307692308,0.1076923076923077
202,146.55667114257812,0,HOLD,4.5397868702434395e-05,"[140.39999389648438, 143.00332641601562, 141.97332763671875]",10000,9941.787355422974,439.6700134277344,10381.457368850708,367.1640033721924,3.81457368850708,151,24,21,196,0.7704081632653061,0.12244897959183673,0.10714285714285714
203,143.61000061035156,0,HOLD,4.5397868702434395e-05,"[140.39999389648438, 143.00332641601562, 141.97332763671875]",10000,9941.787355422974,430.8300018310547,10372.617357254028,367.1640033721924,3.7261735725402834,152,24,21,197,0.7715736040609137,0.1218274111675127,0.1065989847715736
204,140.64666748046875,0,HOLD,4.5397868702434395e-05,"[140.39999389648438, 143.00332641601562, 141.97332763671875]",10000,9941.787355422974,421.94000244140625,10363.72735786438,367.1640033721924,3.6372735786437986,153,24,21,198,0.7727272727272727,0.12121212121212122,0.10606060606060606
205,140.8800048828125,2,SELL,0.6177504690272967,"[143.00332641601562, 141.97332763671875]",10000,10082.667360305786,281.760009765625,10364.427370071411,367.6440143585205,3.644273700714111,153,24,22,199,0.7688442211055276,0.12060301507537688,0.11055276381909548
206,141.92999267578125,2,SELL,0.2547696160928348,[141.97332763671875],10000,10224.597352981567,141.92999267578125,10366.527345657349,366.57068061828613,3.665273456573486,153,24,23,200,0.765,0.12,0.115
207,140.2100067138672,0,HOLD,4.5397868702434395e-05,[141.97332763671875],10000,10224.597352981567,140.2100067138672,10364.807359695435,366.57068061828613,3.648073596954346,154,24,23,201,0.7661691542288557,0.11940298507462686,0.11442786069651742
208,140.0933380126953,1,BUY,0.5,"[141.97332763671875, 140.0933380126953]",10000,10084.504014968872,280.1866760253906,10364.690690994263,366.57068061828613,3.6469069099426275,154,25,23,202,0.7623762376237624,0.12376237623762376,0.11386138613861387
209,141.55999755859375,0,HOLD,4.5397868702434395e-05,"[141.97332763671875, 140.0933380126953]",10000,10084.504014968872,283.1199951171875,10367.62401008606,366.57068061828613,3.676240100860596,155,25,23,203,0.7635467980295566,0.12315270935960591,0.11330049261083744
210,135.33999633789062,0,HOLD,4.5397868702434395e-05,"[141.97332763671875, 140.0933380126953]",10000,10084.504014968872,270.67999267578125,10355.184007644653,366.57068061828613,3.551840076446533,156,25,23,204,0.7647058823529411,0.12254901960784313,0.11274509803921569
211,136.94332885742188,0,HOLD,4.5397868702434395e-05,"[141.97332763671875, 140.0933380126953]",10000,10084.504014968872,273.88665771484375,10358.390672683716,366.57068061828613,3.5839067268371583,157,25,23,205,0.7658536585365854,0.12195121951219512,0.11219512195121951
212,129.34666442871094,0,HOLD,4.5397868702434395e-05,"[141.97332763671875, 140.0933380126953]",10000,10084.504014968872,258.6933288574219,10343.197343826294,366.57068061828613,3.43197343826294,158,25,23,206,0.7669902912621359,0.12135922330097088,0.11165048543689321
213,133.50332641601562,0,HOLD,4.5397868702434395e-05,"[141.97332763671875, 140.0933380126953]",10000,10084.504014968872,267.00665283203125,10351.510667800903,366.57068061828613,3.515106678009033,159,25,23,207,0.7681159420289855,0.12077294685990338,0.1111111111111111
214,141.3000030517578,0,HOLD,4.5397868702434395e-05,"[141.97332763671875, 140.0933380126953]",10000,10084.504014968872,282.6000061035156,10367.104021072388,366.57068061828613,3.671040210723877,160,25,23,208,0.7692307692307693,0.1201923076923077,0.11057692307692307
215,140.32666015625,0,HOLD,4.5397868702434395e-05,"[141.97332763671875, 140.0933380126953]",10000,10084.504014968872,280.6533203125,10365.157335281372,366.57068061828613,3.651573352813721,161,25,23,209,0.7703349282296651,0.11961722488038277,0.11004784688995216
216,146.02999877929688,1,BUY,0.5,"[141.97332763671875, 140.0933380126953, 146.02999877929688]",10000,9938.474016189575,438.0899963378906,10376.564012527466,366.57068061828613,3.765640125274658,161,26,23,210,0.7666666666666667,0.12380952380952381,0.10952380952380952
217,143.31666564941406,0,HOLD,4.5397868702434395e-05,"[141.97332763671875, 140.0933380126953, 146.02999877929688]",10000,9938.474016189575,429.9499969482422,10368.424013137817,366.57068061828613,3.684240131378174,162,26,23,211,0.7677725118483413,0.12322274881516587,0.10900473933649289
218,140.4199981689453,0,HOLD,4.5397868702434395e-05,"[141.97332763671875, 140.0933380126953, 146.02999877929688]",10000,9938.474016189575,421.25999450683594,10359.734010696411,366.57068061828613,3.5973401069641113,163,26,23,212,0.7688679245283019,0.12264150943396226,0.10849056603773585
219,136.7866668701172,0,HOLD,4.5397868702434395e-05,"[141.97332763671875, 140.0933380126953, 146.02999877929688]",10000,9938.474016189575,410.36000061035156,10348.834016799927,366.57068061828613,3.4883401679992674,164,26,23,213,0.7699530516431925,0.12206572769953052,0.107981220657277
220,139.0433349609375,0,HOLD,4.5397868702434395e-05,"[141.97332763671875, 140.0933380126953, 146.02999877929688]",10000,9938.474016189575,417.1300048828125,10355.604021072388,366.57068061828613,3.5560402107238773,165,26,23,214,0.7710280373831776,0.12149532710280374,0.10747663551401869
221,137.25332641601562,0,HOLD,4.5397868702434395e-05,"[141.97332763671875, 140.0933380126953, 146.02999877929688]",10000,9938.474016189575,411.7599792480469,10350.233995437622,366.57068061828613,3.5023399543762204,166,26,23,215,0.772093023255814,0.12093023255813953,0.10697674418604651
222,136.1666717529297,2,SELL,0.0029984528470198752,"[140.0933380126953, 146.02999877929688]",10000,10074.640687942505,272.3333435058594,10346.974031448364,360.76402473449707,3.469740314483643,166,26,24,216,0.7685185185185185,0.12037037037037036,0.1111111111111111
223,136.02999877929688,0,HOLD,4.5397868702434395e-05,"[140.0933380126953, 146.02999877929688]",10000,10074.640687942505,272.05999755859375,10346.700685501099,360.76402473449707,3.4670068550109865,167,26,24,217,0.7695852534562212,0.11981566820276497,0.11059907834101383
224,147.20333862304688,0,HOLD,4.5397868702434395e-05,"[140.0933380126953, 146.02999877929688]",10000,10074.640687942505,294.40667724609375,10369.047365188599,360.76402473449707,3.6904736518859864,168,26,24,218,0.7706422018348624,0.11926605504587157,0.11009174311926606
225,162.2133331298828,1,BUY,0.5,"[140.0933380126953, 146.02999877929688, 162.2133331298828]",10000,9912.427354812622,486.63999938964844,10399.06735420227,360.76402473449707,3.9906735420227055,168,27,24,219,0.7671232876712328,0.1232876712328767,0.1095890410958904
226,166.42333984375,0,HOLD,4.5397868702434395e-05,"[140.0933380126953, 146.02999877929688, 162.2133331298828]",10000,9912.427354812622,499.27001953125,10411.697374343872,360.76402473449707,4.11697374343872,169,27,24,220,0.7681818181818182,0.12272727272727273,0.10909090909090909
