Day,Price,Action Output,Action,Reward,Inventory,Initial Cash,Current Cash,Inventory Worth,Net Worth,Total Profit,Investment,HOLD,BUY,SELL,ALL,HOLD R,BUY R,SELL R
293,239.47666931152344,0,HOLD,4.5397868702434395e-05,"[245.0366668701172, 294.36334228515625, 279.9366760253906, 266.04998779296875]",10000,9461.59663772583,957.9066772460938,10419.503314971924,546.9833106994629,4.195033149719238,244,23,19,286,0.8531468531468531,0.08041958041958042,0.06643356643356643
294,228.81333923339844,0,HOLD,4.5397868702434395e-05,"[245.0366668701172, 294.36334228515625, 279.9366760253906, 266.04998779296875]",10000,9461.59663772583,915.2533569335938,10376.849994659424,546.9833106994629,3.7684999465942384,245,23,19,287,0.8536585365853658,0.08013937282229965,0.06620209059233449
295,217.73333740234375,0,HOLD,4.5397868702434395e-05,"[245.0366668701172, 294.36334228515625, 279.9366760253906, 266.04998779296875]",10000,9461.59663772583,870.933349609375,10332.529987335205,546.9833106994629,3.325299873352051,246,23,19,288,0.8541666666666666,0.0798611111111111,0.06597222222222222
296,207.14666748046875,1,BUY,0.5,"[245.0366668701172, 294.36334228515625, 279.9366760253906, 266.04998779296875, 207.14666748046875]",10000,9254.449970245361,1035.7333374023438,10290.183307647705,546.9833106994629,2.901833076477051,246,24,19,289,0.8512110726643599,0.08304498269896193,0.0657439446366782
297,199.31666564941406,2,SELL,1.3933356759595012e-20,"[294.36334228515625, 279.9366760253906, 266.04998779296875, 207.14666748046875]",10000,9453.766635894775,797.2666625976562,10251.033298492432,501.26330947875977,2.5103329849243163,246,24,20,290,0.8482758620689655,0.08275862068965517,0.06896551724137931
298,187.6666717529297,0,HOLD,4.5397868702434395e-05,"[294.36334228515625, 279.9366760253906, 266.04998779296875, 207.14666748046875]",10000,9453.766635894775,750.6666870117188,10204.433322906494,501.26330947875977,2.044333229064941,247,24,20,291,0.8487972508591065,0.08247422680412371,0.06872852233676977
299,224.52667236328125,0,HOLD,4.5397868702434395e-05,"[294.36334228515625, 279.9366760253906, 266.04998779296875, 207.14666748046875]",10000,9453.766635894775,898.106689453125,10351.8733253479,501.26330947875977,3.518733253479004,248,24,20,292,0.8493150684931506,0.0821917808219178,0.0684931506849315
300,222.68666076660156,0,HOLD,4.5397868702434395e-05,"[294.36334228515625, 279.9366760253906, 266.04998779296875, 207.14666748046875]",10000,9453.766635894775,890.7466430664062,10344.513278961182,501.26330947875977,3.4451327896118165,249,24,20,293,0.8498293515358362,0.08191126279863481,0.06825938566552901
301,233.1999969482422,0,HOLD,4.5397868702434395e-05,"[294.36334228515625, 279.9366760253906, 266.04998779296875, 207.14666748046875]",10000,9453.766635894775,932.7999877929688,10386.566623687744,501.26330947875977,3.8656662368774417,250,24,20,294,0.8503401360544217,0.08163265306122448,0.06802721088435375
302,231.2433319091797,0,HOLD,4.5397868702434395e-05,"[294.36334228515625, 279.9366760253906, 266.04998779296875, 207.14666748046875]",10000,9453.766635894775,924.9733276367188,10378.739963531494,501.26330947875977,3.7873996353149413,251,24,20,295,0.8508474576271187,0.08135593220338982,0.06779661016949153
303,235.97999572753906,2,SELL,4.409961063264264e-26,"[279.9366760253906, 266.04998779296875, 207.14666748046875]",10000,9689.746631622314,707.9399871826172,10397.686618804932,442.8799629211426,3.976866188049316,251,24,21,296,0.847972972972973,0.08108108108108109,0.07094594594594594
304,225.6266632080078,0,HOLD,4.5397868702434395e-05,"[279.9366760253906, 266.04998779296875, 207.14666748046875]",10000,9689.746631622314,676.8799896240234,10366.626621246338,442.8799629211426,3.6662662124633787,252,24,21,297,0.8484848484848485,0.08080808080808081,0.0707070707070707
305,233.93666076660156,1,BUY,0.5,"[279.9366760253906, 266.04998779296875, 207.14666748046875, 233.93666076660156]",10000,9455.809970855713,935.7466430664062,10391.55661392212,442.8799629211426,3.9155661392211916,252,25,21,298,0.8456375838926175,0.08389261744966443,0.07046979865771812
306,217.72000122070312,0,HOLD,4.5397868702434395e-05,"[279.9366760253906, 266.04998779296875, 207.14666748046875, 233.93666076660156]",10000,9455.809970855713,870.8800048828125,10326.689975738525,442.8799629211426,3.266899757385254,253,25,21,299,0.8461538461538461,0.08361204013377926,0.07023411371237458
307,218.2899932861328,0,HOLD,4.5397868702434395e-05,"[279.9366760253906, 266.04998779296875, 207.14666748046875, 233.93666076660156]",10000,9455.809970855713,873.1599731445312,10328.969944000244,442.8799629211426,3.2896994400024413,254,25,21,300,0.8466666666666667,0.08333333333333333,0.07
308,223.3333282470703,0,HOLD,4.5397868702434395e-05,"[279.9366760253906, 266.04998779296875, 207.14666748046875, 233.93666076660156]",10000,9455.809970855713,893.3333129882812,10349.143283843994,442.8799629211426,3.4914328384399416,255,25,21,301,0.8471760797342193,0.08305647840531562,0.06976744186046512
309,220.72000122070312,2,SELL,1.916570925839655e-26,"[266.04998779296875, 207.14666748046875, 233.93666076660156]",10000,9676.529972076416,662.1600036621094,10338.689975738525,383.6632881164551,3.386899757385254,255,25,22,302,0.8443708609271523,0.08278145695364239,0.0728476821192053
